claim_id,taxpayer_id,net_refund_amount,is_fraud,refund_to_output_ratio,input_output_vat_ratio,processing_days_zscore,total_claims_filed,is_first_time_claimant,is_high_value_claim,submitted_by_agent,has_few_documents,business_age_years,is_young_business,address_not_verified,bank_not_verified,is_small_business,claim_to_turnover_ratio,claim_exceeds_business_size,single_director,no_tax_agent,is_sole_proprietor,low_supplier_diversity,has_unverified_suppliers,unverified_supplier_ratio,has_unverified_payments,has_few_purchases,suspicious_purchase_pattern,has_export_sales,is_export_heavy,has_missing_export_docs,has_unpaid_sales,has_few_sales,single_export_destination,export_without_customs,large_export_customs_mismatch,has_unverified_customs,has_audit_issues,has_penalties,low_compliance_rating,never_audited,not_registered_pacra,directors_mismatch,address_mismatch_pacra,is_dormant_company,claim_exceeds_share_capital,supplier_risk_score,export_risk_score,legitimacy_risk_score,historical_risk_score
CLM00010087,TPIN1000000087,2652,1,0.8218159281066005,1.8215060427641772,0.7435840716618941,1,0,0,1,1,5.670088980150582,0,0,0,1,0.007764920828258221,0,1,0,0,1,0,0.0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0
CLM00010088,TPIN1000000088,2956,1,0.4221650956869466,1.4220222793487576,0.6302097976740062,1,0,0,0,1,3.2005475701574264,0,1,0,1,0.014794350520004404,0,1,0,0,1,0,0.0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,5,0,4,0
CLM00010089,TPIN1000000089,711,1,0.5282317979197623,1.527488855869242,0.36566982503560114,1,0,0,1,1,2.847364818617385,0,0,1,1,0.002261443188793929,0,1,0,0,1,0,0.0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,7,7,0,5
CLM00010090,TPIN1000000090,1967,1,0.6962831858407079,1.695929203539823,-0.9570300381564243,1,0,0,1,1,2.7679671457905544,0,0,1,1,0.006838837084784891,0,1,0,0,1,0,0.0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,5,0,4,8
CLM00010091,TPIN1000000091,11983,1,0.7507674957709417,1.7507048430549463,-1.032612887481683,1,0,1,1,1,7.433264887063655,0,1,1,1,0.02799720565317857,0,1,0,0,1,0,0.0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,5,7,8,2
CLM00010092,TPIN1000000092,15201,1,0.9507161173306649,1.9506535743323534,-1.410527134107976,1,0,1,1,1,6.168377823408624,0,1,0,1,0.045142992902325305,0,1,0,0,1,1,0.5,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,8,0,10,5
CLM00010093,TPIN1000000093,2808,1,0.4977840808367311,1.4976068073036695,-0.7680729148432778,1,0,0,0,1,7.57015742642026,0,0,0,0,0.00881043446611842,0,1,0,1,1,1,0.5,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,8,7,0,8
CLM00010094,TPIN1000000094,8985,1,0.740908716088068,1.7408262554630165,-1.3349442847827173,1,0,0,1,1,2.020533880903491,0,1,1,1,0.03360084366726002,0,1,0,1,1,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,7,0,8,8
CLM00010095,TPIN1000000095,14121,1,0.9405848264837141,1.9405182175447946,1.6505782635649973,1,1,1,1,1,4.8815879534565365,0,0,0,1,0.03416646503750302,0,1,0,0,1,0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,5,0,2,4
CLM00010096,TPIN1000000096,8152,1,1.0393981894683157,2.0392706872370265,0.13892127705982538,1,0,0,0,0,7.909650924024641,0,0,1,1,0.023882416014577884,0,1,0,0,1,1,0.6666666666666666,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,8,7,0,8
CLM00010097,TPIN1000000097,10123,1,0.6764902432504678,1.6764234161988774,-1.3349442847827173,1,0,0,1,1,8.366872005475702,0,1,1,0,0.02214754381704374,0,1,0,0,1,1,0.5,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,8,2,4,0
CLM00010098,TPIN1000000098,11644,1,1.0131384320890977,2.01296441312103,1.5372039895771095,1,0,1,0,1,2.346338124572211,0,1,0,1,0.03075159713400608,0,1,0,1,1,1,0.3333333333333333,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,8,0,2,0
CLM00010099,TPIN1000000099,14476,1,0.8839765510503176,1.8838544211040547,0.856958345649782,1,0,1,1,1,9.388090349075975,0,0,1,1,0.03696582015040666,0,1,0,1,1,1,0.25,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,6,2,8,8
CLM00010100,TPIN1000000100,5109,1,1.0703959773727216,2.070186465535303,1.7261611128902559,1,0,0,1,1,4.27378507871321,0,0,0,1,0.01814791133844842,0,1,0,0,1,0,0.0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,5,0,4,0
CLM00010101,TPIN1000000101,702,1,0.8753117206982544,1.874064837905237,-0.8814471888311657,1,1,0,0,1,2.844626967830253,0,0,1,1,0.011503482179434659,0,1,0,0,1,0,0.0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,5,7,2,2
CLM00010102,TPIN1000000102,2903,1,0.42641010575793187,1.4262632197414806,1.6883696882276267,1,0,0,0,1,3.3867214236824092,0,1,1,0,0.01539897835231462,0,1,0,0,1,0,0.0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,7,2,8,5
CLM00010103,TPIN1000000103,10297,1,0.5211032388663968,1.5210526315789474,0.7057926469992648,1,0,0,1,1,7.052703627652293,0,0,1,1,0.024110293411757543,0,1,0,0,1,1,0.5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,8,0,6,2
CLM00010104,TPIN1000000104,2428,1,0.47692005499901785,1.4767236299351798,0.40346124969823044,1,0,0,1,1,6.242299794661191,0,0,1,1,0.017778949372464596,0,1,0,0,1,0,0.0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,7,7,2,8
CLM00010105,TPIN1000000105,451,1,0.44346116027531957,1.4424778761061947,1.2726640169387042,1,0,0,0,1,2.8966461327857633,0,1,0,1,0.004190437254938398,0,1,0,0,1,1,0.25,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8,7,2,0
CLM00010106,TPIN1000000106,5730,1,0.3659938681655595,1.365929994890138,1.3104554416013336,1,1,0,1,1,4.186173853524983,0,0,1,1,0.01267051573200422,0,1,0,1,1,0,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,7,5,2,7
CLM00010107,TPIN1000000107,3228,1,0.9209700427960057,1.9206847360912982,-0.8058643395059071,1,0,0,1,1,7.307323750855578,0,1,1,1,0.042564974880335456,0,1,0,0,1,0,0.0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,5,2,10,8
CLM00010108,TPIN1000000108,1721,1,0.9217996786288163,1.9212640599892876,-0.6546986408553899,1,0,0,0,1,8.988364134154688,0,0,1,1,0.005007914891635822,0,1,0,0,1,0,0.0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,5,7,0,5
CLM00010109,TPIN1000000109,8828,1,0.8376506309896574,1.8375557453268812,1.3482468662639628,1,0,0,1,1,9.388090349075975,0,0,1,1,0.02298437593566041,0,1,0,0,1,0,0.0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,5,0,2,5
CLM00010110,TPIN1000000110,1520,1,0.4978709466098919,1.4975433999344907,-0.4279500928796141,1,0,0,0,1,7.838466803559206,0,1,0,1,0.006190084462073515,0,1,0,0,1,0,0.0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,3,2,6,5
CLM00010111,TPIN1000000111,3477,1,0.8490842490842491,1.848840048840049,0.5168355236861184,1,0,0,1,1,3.561943874058864,0,0,0,1,0.014340154908317042,0,1,0,0,1,0,0.0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,7,7,4,0
CLM00010112,TPIN1000000112,1930,1,0.3976102183765966,1.3974042027194067,-0.6924900655180192,1,0,0,0,1,2.4421629021218343,0,0,1,0,0.004722324851907403,0,1,0,0,1,0,0.0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,7,7,2,0
CLM00010113,TPIN1000000113,6464,1,0.422483660130719,1.422483660130719,-1.5239014080958637,1,0,0,0,1,4.145106091718001,0,0,0,1,0.014717400411650062,0,1,0,1,1,1,0.25,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8,7,4,0
CLM00010114,TPIN1000000114,2083,1,0.9900190114068441,1.9895437262357414,-1.4483185587706051,1,0,0,1,1,7.427789185489391,0,1,1,1,0.0056447263947189425,0,1,0,1,1,1,0.3333333333333333,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,8,0,2,5
CLM00010115,TPIN1000000115,166,1,0.8601036269430051,1.854922279792746,0.856958345649782,1,0,0,1,1,4.591375770020534,0,1,1,1,0.001380997146493848,0,1,0,1,1,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,7,0,2,0
CLM00010116,TPIN1000000116,2037,1,1.0308704453441295,2.0303643724696356,1.49941256491448,1,0,0,1,1,2.6091718001368926,0,0,0,1,0.010005501306560308,0,1,0,0,1,0,0.0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,5,2,2,8
CLM00010117,TPIN1000000117,2936,1,1.0534625044851094,2.0534625044851094,0.32787840037297183,1,0,0,1,0,6.269678302532512,0,0,1,1,0.025309472087169407,0,1,0,0,1,1,0.5,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8,2,0,2
CLM00010118,TPIN1000000118,5324,1,0.48106984729375624,1.4809794885696215,0.9325411949750406,1,0,0,1,0,5.916495550992471,0,0,1,1,0.018939744292107492,0,1,0,0,1,0,0.0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,5,5,0,5
CLM00010119,TPIN1000000119,18494,1,0.7851744926551754,1.78508958138745,0.2900869757103426,1,0,1,0,1,6.672142368240931,0,0,0,1,0.034736648347313895,0,1,0,0,1,0,0.0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,7,5,2,0
CLM00010120,TPIN1000000120,710,1,0.9491978609625669,1.9491978609625669,1.612786838902368,1,0,0,0,1,7.2470910335386725,0,0,0,1,0.001838449487952977,0,1,0,1,1,0,0.0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,5,7,0,5
CLM00010121,TPIN1000000121,754,1,0.5932336742722266,1.5932336742722266,1.6505782635649973,1,0,0,1,1,1.7960301163586585,1,1,1,1,0.005115297725252882,0,1,0,1,1,1,0.5,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,8,7,4,0
CLM00010122,TPIN1000000122,890,1,0.40216900135562583,1.4017171260732038,1.6505782635649973,1,0,0,0,1,8.202600958247775,0,1,0,0,0.002968655665962862,0,1,0,0,1,0,0.0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,5,7,4,5
CLM00010123,TPIN1000000123,1747,1,0.39722601182355616,1.3969986357435198,-0.8058643395059071,1,0,0,1,1,4.323066392881588,0,0,0,0,0.006369287420019323,0,1,0,0,1,0,0.0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,5,0,2,0
CLM00010124,TPIN1000000124,13621,1,1.0610734595310432,2.0609955597102125,0.02554700307193748,1,0,1,1,0,7.477070499657769,0,0,1,1,0.04456958496394121,0,1,0,0,1,0,0.0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,3,7,2,2
CLM00010125,TPIN1000000125,19968,1,0.9232903315300319,1.9232440930318584,1.3860382909265923,1,0,1,1,1,3.1156741957563314,0,1,0,1,0.041139155749036316,0,1,0,0,1,1,0.25,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,8,5,6,2
CLM00010126,TPIN1000000126,4347,1,1.0875656742556918,2.087315486614961,1.0459154689629284,1,0,0,1,1,9.64271047227926,0,0,0,1,0.036274877957191136,0,1,0,0,1,1,0.25,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0
CLM00010127,TPIN1000000127,6312,1,0.870380584666299,1.8702426916712631,0.10112985239719607,1,0,0,1,1,7.832991101984942,0,1,1,1,0.01484191665765304,0,1,0,1,1,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,7,0,4,0
CLM00010128,TPIN1000000128,4403,1,0.30455834543819604,1.304558345438196,-1.1837785861322,1,0,0,0,1,8.648870636550308,0,1,1,1,0.00859214159568344,0,1,0,0,1,1,0.5,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,10,7,2,5
CLM00010129,TPIN1000000129,7609,1,0.5103971022269922,1.5103300241481084,-1.3349442847827173,1,0,0,1,1,3.7152635181382614,0,0,0,1,0.014273976303210848,0,1,0,0,1,0,0.0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,7,5,2,5
CLM00010130,TPIN1000000130,75,1,0.6944444444444444,1.6944444444444444,0.8191669209871527,1,0,0,1,1,4.974674880219028,0,0,0,1,0.0011731581417175035,0,1,0,0,1,0,0.0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,5,0,6,2
CLM00010131,TPIN1000000131,17911,1,1.0045429052159283,2.0045429052159283,0.8191669209871527,1,0,1,1,0,7.121149897330596,0,0,1,1,0.04325001750670688,0,1,0,1,1,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,7,0,8,5
CLM00010132,TPIN1000000132,8052,1,0.4008363201911589,1.400836320191159,1.3860382909265923,1,0,0,1,1,1.943874058863792,1,1,1,1,0.017591809714821296,0,1,0,0,1,0,0.0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,7,5,2,0
CLM00010133,TPIN1000000133,9991,1,0.670042250687412,1.6699751861042185,-1.2593614354574587,1,0,0,0,1,1.7221081451060918,1,1,0,0,0.022560941187097065,0,1,0,0,1,0,0.0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,5,5,2,5
CLM00010134,TPIN1000000134,5036,1,0.8215334420880913,1.8213703099510603,1.1592897429508164,1,0,0,1,1,1.0102669404517455,1,1,0,1,0.02096114945016524,0,1,0,1,1,0,0.0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,5,7,4,8
CLM00010135,TPIN1000000135,6429,1,0.7270157186475178,1.7269026348524257,1.49941256491448,1,0,0,1,0,8.66255989048597,0,1,1,1,0.011855783221180709,0,1,0,0,1,0,0.0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,3,7,2,0
CLM00010136,TPIN1000000136,1136,1,0.640721940214326,1.6401579244218838,-0.08782727091595041,1,1,0,1,1,4.164271047227926,0,0,0,1,0.005919441404825179,0,1,0,0,1,1,0.3333333333333333,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,8,0,4,7
CLM00010137,TPIN1000000137,14006,1,0.866386242731659,1.8663243845107014,-1.5994842574211223,1,0,1,1,1,3.8548939082819986,0,0,0,1,0.03231485177297928,0,1,0,0,1,1,0.5,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,10,0,0,5
CLM00010138,TPIN1000000138,8790,1,0.7034250960307298,1.7032650448143405,1.121498318288187,1,0,0,1,1,3.6440793976728267,0,0,0,1,0.0264927408684435,0,1,0,0,1,1,0.3333333333333333,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,10,0,0,0
CLM00010139,TPIN1000000139,2980,1,0.4282224457537002,1.4280787469464002,-1.2215700107948293,1,0,0,0,1,7.994524298425736,0,0,1,0,0.013854536663381252,0,1,0,1,1,1,0.3333333333333333,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,10,2,0,0
CLM00010140,TPIN1000000140,2726,1,0.35365853658536583,1.3535288012454592,-1.410527134107976,1,0,0,1,1,2.5872689938398357,0,0,0,1,0.007729890516847815,0,1,0,0,1,1,0.5,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,10,0,0,8
CLM00010141,TPIN1000000141,12850,1,0.65759173020828,1.6575405557545673,0.06333842773456677,1,0,1,1,0,9.930184804928132,0,0,0,1,0.029196184728918537,0,1,0,0,1,1,0.5,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,10,0,2,5
CLM00010142,TPIN1000000142,2285,1,0.36373766316459727,1.3635784781916587,1.0459154689629284,1,0,0,1,0,5.070499657768652,0,0,1,0,0.005692533438962838,0,1,0,0,1,0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,5,0,0,5
CLM00010143,TPIN1000000143,8123,1,0.6523973977993736,1.6523170829652236,0.9325411949750406,1,0,0,1,1,3.1457905544147846,0,1,0,0,0.015024813230270107,0,1,0,0,1,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,7,0,2,5
CLM00010144,TPIN1000000144,2354,1,0.6479493531516652,1.6476740985411507,-0.7302814901806485,1,0,0,1,1,1.9849418206707734,1,0,0,1,0.02640404697542427,0,1,0,0,1,1,0.5,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,8,5,6,8
CLM00010145,TPIN1000000145,576,1,0.4044943820224719,1.4037921348314606,-1.032612887481683,1,1,0,1,1,8.232717316906228,0,1,1,0,0.004782226059811036,0,1,0,0,1,1,0.6666666666666666,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,10,0,4,5
CLM00010146,TPIN1000000146,2542,1,0.6106173432620706,1.6106173432620707,1.5372039895771095,1,0,0,1,0,2.91854893908282,0,0,1,1,0.006791616014534379,0,1,0,0,1,0,0.0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,5,0,2,0
CLM00010147,TPIN1000000147,10684,1,1.0387943607194945,2.03869713174526,-0.6546986408553899,1,0,0,1,1,2.2861054072553046,0,0,1,1,0.023505392335886863,0,1,0,1,1,0,0.0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,3,0,0,5
CLM00010148,TPIN1000000148,5523,1,0.6805914972273568,1.680468268638324,0.21450412638508398,1,0,0,1,1,4.9253935660506505,0,1,1,1,0.02882612984545687,0,1,0,0,1,0,0.0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,5,7,6,8
CLM00010149,TPIN1000000149,2646,1,0.6494845360824743,1.6492390770741285,1.0837068936255578,1,0,0,1,1,4.802190280629706,0,0,1,1,0.009309722432349702,0,1,0,0,1,1,0.25,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0
CLM00010150,TPIN1000000150,0,0,0.0,0.8840218526902316,-1.410527134107976,1,0,0,1,0,7.449691991786447,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010151,TPIN1000000151,5550,0,0.058491858565632084,1.0584813194920166,-1.297152860120088,1,0,0,0,0,1.3360711841204653,1,0,0,0,0.0016621673344286666,0,0,0,1,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010152,TPIN1000000152,9597,0,0.07822663471413899,1.0782184835591204,1.0081240443002992,1,1,0,1,0,4.958247775496235,0,0,0,1,0.002742846364020898,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,2
CLM00010153,TPIN1000000153,0,0,0.0,0.9047575563875445,-0.2767843942290969,1,0,0,0,0,4.402464065708419,0,0,0,1,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010154,TPIN1000000154,0,0,0.0,0.9411503515191383,-1.3349442847827173,1,0,0,1,0,7.603011635865846,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010155,TPIN1000000155,219,0,0.004634430219024442,1.0046132684372024,-1.1081957368069415,1,0,0,1,0,8.826830937713895,0,0,0,0,0.00013808592727852814,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010156,TPIN1000000156,3591,0,0.02916429789653212,1.0291480549013239,0.2522955510477133,1,0,0,0,0,2.858316221765914,0,0,0,0,0.001379655858273882,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010157,TPIN1000000157,0,0,0.0,0.916189991315025,-0.5035329422048727,1,0,0,1,0,7.605749486652978,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010158,TPIN1000000158,0,0,0.0,0.8245080477841209,-0.16341012024120902,1,0,0,1,0,3.4113620807665983,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010159,TPIN1000000159,3878,0,0.021595193148343052,1.021589624506479,-1.5994842574211223,1,0,0,0,0,4.145106091718001,0,0,0,0,0.0007833295829931432,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010160,TPIN1000000160,0,0,0.0,0.844421252667487,-0.8436557641685364,1,0,0,1,0,1.8535249828884326,1,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010161,TPIN1000000161,2703,0,0.1840277777777778,1.1839596949891067,-0.541324366867502,1,0,0,1,0,8.112251882272416,0,0,0,0,0.0037038508812917846,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010162,TPIN1000000162,209,0,0.04869524697110904,1.048695246971109,-0.6169072161927606,1,0,0,1,0,4.2217659137577,0,0,0,0,0.0003147064270882428,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010163,TPIN1000000163,0,0,0.0,0.957774607703281,-0.6924900655180192,1,0,0,1,0,6.33264887063655,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010164,TPIN1000000164,0,0,0.0,0.9984374186155529,-0.08782727091595041,1,0,0,1,0,5.2676249144421625,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010165,TPIN1000000165,20231,0,0.13508586843300124,1.1350791912609173,0.7813754963245234,1,0,1,1,0,8.405201916495551,0,0,0,0,0.005095457660552504,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010166,TPIN1000000166,133,0,0.05623678646934461,1.0558139534883721,-0.3901586682169848,1,0,0,1,0,7.069130732375085,0,0,0,0,2.6766062001872014e-05,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010167,TPIN1000000167,9315,0,0.11407891836284811,1.1140666715653857,-1.2215700107948293,1,0,0,0,0,8.462696783025326,0,0,0,0,0.005288518039722647,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010168,TPIN1000000168,0,0,0.0,0.9259694477085781,-0.7680729148432778,1,1,0,1,0,2.7652292950034223,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLM00010169,TPIN1000000169,0,0,0.0,0.9735109860177955,-0.2767843942290969,1,1,0,0,0,3.682409308692676,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,2
CLM00010170,TPIN1000000170,0,0,0.0,0.8615491226693862,1.0837068936255578,1,0,0,1,0,5.30321697467488,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010171,TPIN1000000171,0,0,0.0,0.8896065766294774,0.7057926469992648,1,0,0,0,0,5.672826830937714,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010172,TPIN1000000172,0,0,0.0,0.9262876337397362,0.36566982503560114,1,0,0,1,0,2.64476386036961,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010173,TPIN1000000173,0,0,0.0,0.9057842198824012,0.36566982503560114,1,0,0,1,0,8.281998631074606,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010174,TPIN1000000174,1046,0,0.043006331716141766,1.0430063317161418,-0.8058643395059071,1,0,0,0,0,8.317590691307323,0,0,0,0,0.0006125936606512233,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010175,TPIN1000000175,0,0,0.0,0.8399903825924924,1.1970811676134456,1,0,0,1,0,1.9794661190965093,1,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010176,TPIN1000000176,6088,0,0.16947359630320408,1.1694457589844947,0.47904409902348905,1,0,0,1,0,3.0171115674195756,0,0,0,0,0.0012185787624620094,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010177,TPIN1000000177,5480,0,0.06126875517094877,1.0612463943113972,-0.01224442159069182,1,0,0,1,0,1.3963039014373717,1,0,0,0,0.0025857496881057404,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
